ticket_key,email_count_per_ticket,avg_sentiment,sentiment_variance,sentiment_trend,priority_numeric,subject_length,unique_senders,description_length,is_stalled,has_enough_emails,email_volume_per_ticket,priority,status,project.key,issuetype.name,type_Bug,type_Improvement,type_New Feature,type_Sub-task,type_Task,type_Test,type_Wish,proj_HADOOP,proj_HDFS,proj_MAPREDUCE,proj_YARN
HADOOP-16880,11,0.7647181818181817,0.2578069270527145,0.1293200000000001,3,4.909090909090909,10,78,0,1,11,Major,Resolved,HADOOP,Task,0,0,0,0,1,0,0,1,0,0,0
HADOOP-16888,2,-0.08600000000000001,0.35921024484276615,-0.508,3,5.0,2,19,0,1,2,Major,Resolved,HADOOP,Sub-task,0,0,0,1,0,0,0,1,0,0,0
HADOOP-16895,13,0.6324923076923077,0.18255938057491716,-0.07015238095238097,3,9.692307692307692,3,16,0,1,13,Major,Resolved,HADOOP,Improvement,0,1,0,0,0,0,0,1,0,0,0
HADOOP-16898,10,0.5005200000000001,0.6055895709508581,-0.21804000000000007,3,14.9,4,64,0,1,10,Major,Resolved,HADOOP,Improvement,0,1,0,0,0,0,0,1,0,0,0
HADOOP-16906,1,0.4854,0.0,0.0,5,2.0,1,96,0,0,1,Blocker,Resolved,HADOOP,Sub-task,0,0,0,1,0,0,0,1,0,0,0
HADOOP-16916,4,0.13847500000000001,0.3325324182191365,-0.27695000000000003,2,7.25,2,53,0,1,4,Minor,Resolved,HADOOP,New Feature,0,0,1,0,0,0,0,1,0,0,0
HADOOP-16917,2,0.54815,0.2643872254856501,-0.37389999999999995,5,5.5,2,23,0,1,2,Blocker,Resolved,HADOOP,Improvement,0,1,0,0,0,0,0,1,0,0,0
HADOOP-16918,2,0.29410000000000003,0.06236681810065351,0.0882,3,5.0,1,24,0,1,2,Major,Resolved,HADOOP,Improvement,0,1,0,0,0,0,0,1,0,0,0
HADOOP-16919,3,0.7340666666666666,0.16603789728051047,-0.22924999999999995,3,11.333333333333334,1,79,0,1,3,Major,Resolved,HADOOP,Bug,1,0,0,0,0,0,0,1,0,0,0
HADOOP-16924,1,0.775,0.0,0.0,3,8.0,1,57,0,0,1,Major,Resolved,HADOOP,Task,0,0,0,0,1,0,0,1,0,0,0
HADOOP-16932,1,-0.9186,0.0,0.0,2,9.0,1,85,0,0,1,Minor,Resolved,HADOOP,Bug,1,0,0,0,0,0,0,1,0,0,0
HADOOP-16944,4,0.3921,0.2993934869031055,-0.3591,3,4.75,1,80,0,1,4,Major,Resolved,HADOOP,Bug,1,0,0,0,0,0,0,1,0,0,0
HADOOP-16948,4,0.570775,0.35659563817672624,-0.12144999999999995,2,5.0,2,41,0,1,4,Minor,Resolved,HADOOP,Sub-task,0,0,0,1,0,0,0,1,0,0,0
HADOOP-16955,18,0.6139055555555556,0.2610755006241371,0.1172777777777777,3,7.0,9,122,0,1,18,Major,Patch Available,HADOOP,Improvement,0,1,0,0,0,0,0,1,0,0,0
HADOOP-16963,18,0.6139055555555556,0.2610755006241371,0.1172777777777777,4,7.0,9,106,1,1,18,Critical,Open,HADOOP,Bug,1,0,0,0,0,0,0,1,0,0,0
HADOOP-16982,14,0.6166142857142857,0.2198126924911748,0.06551428571428575,5,7.0,8,13,0,1,14,Blocker,Resolved,HADOOP,Task,0,0,0,0,1,0,0,1,0,0,0
HADOOP-16985,5,0.7900400000000001,0.07990565061370819,-0.06493333333333318,3,8.0,4,87,0,1,5,Major,Resolved,HADOOP,Bug,1,0,0,0,0,0,0,1,0,0,0
HADOOP-16988,4,0.51645,0.3293519950852988,0.4827999999999999,3,8.5,2,40,0,1,4,Major,Resolved,HADOOP,Task,0,0,0,0,1,0,0,1,0,0,0
HADOOP-16993,1,0.296,0.0,0.0,3,7.0,1,10,0,0,1,Major,Resolved,HADOOP,Bug,1,0,0,0,0,0,0,1,0,0,0
HADOOP-1700,1,0.5789,0.0,0.0,3,9.0,1,184,0,0,1,Major,Closed,HADOOP,New Feature,0,0,1,0,0,0,0,1,0,0,0
HADOOP-17000,4,0.3921,0.2993934869031055,-0.3591,3,4.75,1,0,0,1,4,Major,Resolved,HADOOP,Task,0,0,0,0,1,0,0,1,0,0,0
HADOOP-17007,4,0.45994999999999997,0.18710668080001844,0.10699999999999998,3,7.0,4,105,0,1,4,Major,Resolved,HADOOP,Bug,1,0,0,0,0,0,0,1,0,0,0
HADOOP-17019,9,0.5902777777777778,0.4591679915286392,-0.04157500000000003,3,12.0,7,29,0,1,9,Major,Resolved,HADOOP,Task,0,0,0,0,1,0,0,1,0,0,0
HADOOP-17046,30,0.5679133333333334,0.49881624543778014,0.22576000000000007,3,7.3,12,56,0,1,30,Major,Resolved,HADOOP,Improvement,0,1,0,0,0,0,0,1,0,0,0
HADOOP-17056,2,-0.88595,0.02510229073212246,0.035499999999999976,3,5.0,1,138,0,1,2,Major,Resolved,HADOOP,Bug,1,0,0,0,0,0,0,1,0,0,0
HADOOP-17076,4,0.13847500000000001,0.3325324182191365,-0.27695000000000003,2,7.25,2,64,0,1,4,Minor,Resolved,HADOOP,New Feature,0,0,1,0,0,0,0,1,0,0,0
HADOOP-17083,1,0.775,0.0,0.0,3,8.0,1,27,0,0,1,Major,Resolved,HADOOP,Bug,1,0,0,0,0,0,0,1,0,0,0
HADOOP-17096,1,-0.4451,0.0,0.0,3,4.0,1,399,0,0,1,Major,Resolved,HADOOP,Bug,1,0,0,0,0,0,0,1,0,0,0
HADOOP-17100,2,0.7071000000000001,0.1813021786962308,0.2564000000000001,3,8.5,2,1405,0,1,2,Major,Resolved,HADOOP,Sub-task,0,0,0,1,0,0,0,1,0,0,0
HADOOP-17112,23,0.6019434782608696,0.3609844806864177,-0.2069340909090911,5,4.956521739130435,14,133,0,1,23,Blocker,Resolved,HADOOP,Sub-task,0,0,0,1,0,0,0,1,0,0,0
HADOOP-17125,4,0.13847500000000001,0.3325324182191365,-0.27695000000000003,3,7.25,2,168,0,1,4,Major,Resolved,HADOOP,New Feature,0,0,1,0,0,0,0,1,0,0,0
HADOOP-17168,6,0.8150499999999999,0.10037535055978637,-0.1386333333333335,3,7.0,4,60,1,1,6,Major,Open,HADOOP,Improvement,0,1,0,0,0,0,0,1,0,0,0
HADOOP-17169,4,-0.180175,0.8439699851495511,-1.3144500000000001,3,5.75,2,0,0,1,4,Major,Patch Available,HADOOP,Sub-task,0,0,0,1,0,0,0,1,0,0,0
HADOOP-17171,1,0.5106,0.0,0.0,3,12.0,1,67,0,0,1,Major,Resolved,HADOOP,Bug,1,0,0,0,0,0,0,1,0,0,0
HADOOP-17177,7,0.7814714285714286,0.23377717107169751,0.13691666666666658,3,5.285714285714286,6,7,1,1,7,Major,Open,HADOOP,Improvement,0,1,0,0,0,0,0,1,0,0,0
HADOOP-17193,4,0.6760999999999999,0.062255120271347913,-0.04249999999999998,3,4.75,2,192,1,1,4,Major,Open,HADOOP,Improvement,0,1,0,0,0,0,0,1,0,0,0
HADOOP-17195,9,0.8755222222222222,0.08489850967151574,-0.012514999999999832,3,8.0,3,82,0,1,9,Major,Resolved,HADOOP,Sub-task,0,0,0,1,0,0,0,1,0,0,0
HADOOP-17198,13,0.6275538461538462,0.4392778346623479,-0.11092619047619046,3,7.923076923076923,3,22,0,1,13,Major,Resolved,HADOOP,Sub-task,0,0,0,1,0,0,0,1,0,0,0
HADOOP-17199,1,0.3818,0.0,0.0,3,11.0,1,67,0,0,1,Major,Resolved,HADOOP,Sub-task,0,0,0,1,0,0,0,1,0,0,0
HADOOP-17210,1,0.3818,0.0,0.0,3,11.0,1,32,0,0,1,Major,Resolved,HADOOP,New Feature,0,0,1,0,0,0,0,1,0,0,0
HADOOP-17223,1,0.4098,0.0,0.0,5,5.0,1,15,0,0,1,Blocker,Resolved,HADOOP,Bug,1,0,0,0,0,0,0,1,0,0,0
HADOOP-17224,1,0.7269,0.0,0.0,5,8.0,1,19,0,0,1,Blocker,Resolved,HADOOP,Bug,1,0,0,0,0,0,0,1,0,0,0
HADOOP-17234,2,0.0501,0.07085209947489206,-0.1002,3,7.5,1,22,0,1,2,Major,Resolved,HADOOP,Task,0,0,0,0,1,0,0,1,0,0,0
HADOOP-17249,2,0.29410000000000003,0.06236681810065351,0.0882,3,5.0,1,9,0,1,2,Major,Resolved,HADOOP,Improvement,0,1,0,0,0,0,0,1,0,0,0
HADOOP-17251,2,0.29410000000000003,0.06236681810065351,0.0882,3,5.0,1,9,0,1,2,Major,Resolved,HADOOP,Improvement,0,1,0,0,0,0,0,1,0,0,0
HADOOP-17276,6,0.11423333333333334,0.4478561361270678,-0.4510666666666667,3,6.0,3,27,0,1,6,Major,Resolved,HADOOP,Improvement,0,1,0,0,0,0,0,1,0,0,0
HADOOP-17278,20,0.72036,0.15629316380645566,0.0517399999999999,3,7.0,1,5,0,1,20,Major,Resolved,HADOOP,Sub-task,0,0,0,1,0,0,0,1,0,0,0
HADOOP-17287,7,0.7662714285714286,0.25630758679293725,-0.2333833333333334,3,6.857142857142857,3,0,0,1,7,Major,Resolved,HADOOP,Improvement,0,1,0,0,0,0,0,1,0,0,0
HADOOP-17290,9,0.8755222222222222,0.08489850967151574,-0.012514999999999832,3,8.0,3,26,0,1,9,Major,Resolved,HADOOP,Sub-task,0,0,0,1,0,0,0,1,0,0,0
HADOOP-17292,5,0.11078000000000002,0.29456480102008115,-0.27695000000000003,3,6.6,2,154,0,1,5,Major,Resolved,HADOOP,New Feature,0,0,1,0,0,0,0,1,0,0,0
HADOOP-17297,1,0.6623,0.0,0.0,3,12.0,1,72,0,0,1,Major,Resolved,HADOOP,Bug,1,0,0,0,0,0,0,1,0,0,0
HADOOP-17306,8,0.479375,0.2959402630358267,-0.16265000000000002,3,7.875,6,54,1,1,8,Major,Reopened,HADOOP,Bug,1,0,0,0,0,0,0,1,0,0,0
HADOOP-17313,4,0.200025,0.5394479423447642,0.5399499999999999,3,7.75,3,374,0,1,4,Major,Resolved,HADOOP,Sub-task,0,0,0,1,0,0,0,1,0,0,0
HADOOP-17317,1,-0.296,0.0,0.0,3,7.0,1,70,0,0,1,Major,Resolved,HADOOP,Bug,1,0,0,0,0,0,0,1,0,0,0
HADOOP-17318,1,-0.9186,0.0,0.0,2,9.0,1,157,0,0,1,Minor,Resolved,HADOOP,Sub-task,0,0,0,1,0,0,0,1,0,0,0
HADOOP-17325,2,-0.7655000000000001,0.0666094587877727,0.09419999999999995,3,6.0,2,47,0,1,2,Major,Resolved,HADOOP,Sub-task,0,0,0,1,0,0,0,1,0,0,0
HADOOP-17342,1,-0.2437,0.0,0.0,3,7.0,1,62,0,0,1,Major,Resolved,HADOOP,Improvement,0,1,0,0,0,0,0,1,0,0,0
HADOOP-17375,1,0.3331,0.0,0.0,3,8.0,1,82,0,0,1,Major,Resolved,HADOOP,Bug,1,0,0,0,0,0,0,1,0,0,0
HADOOP-17389,4,-0.35685,0.656951106755036,1.0769,3,8.0,3,33,0,1,4,Major,Resolved,HADOOP,Improvement,0,1,0,0,0,0,0,1,0,0,0
HADOOP-17400,1,-0.9186,0.0,0.0,3,9.0,1,143,0,0,1,Major,Resolved,HADOOP,Improvement,0,1,0,0,0,0,0,1,0,0,0
HADOOP-17450,2,0.35545,0.42970879092706493,0.6077,3,5.0,1,24,0,1,2,Major,Resolved,HADOOP,Sub-task,0,0,0,1,0,0,0,1,0,0,0
HADOOP-17464,2,0.11339999999999997,0.7725848691244218,-1.0926,3,5.5,2,37,1,1,2,Major,Open,HADOOP,Improvement,0,1,0,0,0,0,0,1,0,0,0
HADOOP-17472,1,0.3331,0.0,0.0,3,8.0,1,60,0,0,1,Major,Resolved,HADOOP,Test,0,0,0,0,0,1,0,1,0,0,0
HADOOP-17511,1,0.0516,0.0,0.0,3,4.0,1,110,0,0,1,Major,Resolved,HADOOP,Sub-task,0,0,0,1,0,0,0,1,0,0,0
HADOOP-17524,3,0.3079,0.5396761343620821,-0.65265,3,7.333333333333333,3,15,0,1,3,Major,Resolved,HADOOP,Sub-task,0,0,0,1,0,0,0,1,0,0,0
HADOOP-17541,2,0.6331,0.2464974239216305,0.3486,3,7.0,2,110,0,1,2,Major,Resolved,HADOOP,Bug,1,0,0,0,0,0,0,1,0,0,0
HADOOP-17563,22,0.3296,0.6485673009098777,-0.00040000000000001146,3,6.954545454545454,14,51,0,1,22,Major,Resolved,HADOOP,Improvement,0,1,0,0,0,0,0,1,0,0,0
HADOOP-17569,20,0.530775,0.4330095184015194,0.32537,3,4.0,7,598,0,1,20,Major,Resolved,HADOOP,Improvement,0,1,0,0,0,0,0,1,0,0,0
HADOOP-17592,2,0.05630000000000002,1.101672365088641,1.558,2,6.0,2,51,0,1,2,Minor,Resolved,HADOOP,Bug,1,0,0,0,0,0,0,1,0,0,0
HADOOP-17609,2,-0.04704999999999998,0.8228601612667854,1.1637,3,7.0,2,39,0,1,2,Major,Resolved,HADOOP,Improvement,0,1,0,0,0,0,0,1,0,0,0
HADOOP-17612,2,-0.3046,0.1653215654414148,-0.23379999999999998,3,7.0,2,17,0,1,2,Major,Resolved,HADOOP,Task,0,0,0,0,1,0,0,1,0,0,0
HADOOP-17623,2,0.4669,0.15429069965490463,-0.21819999999999995,3,10.0,2,0,0,1,2,Major,Resolved,HADOOP,Task,0,0,0,0,1,0,0,1,0,0,0
HADOOP-17628,1,0.4314,0.0,0.0,2,7.0,1,10,0,0,1,Minor,Resolved,HADOOP,Sub-task,0,0,0,1,0,0,0,1,0,0,0
HADOOP-17647,6,0.5459666666666667,0.39609895564955316,0.12380000000000002,3,5.0,3,14,0,1,6,Major,Resolved,HADOOP,Task,0,0,0,0,1,0,0,1,0,0,0
HADOOP-17648,11,0.11624545454545454,0.2247099034917525,0.01724333333333332,3,6.909090909090909,1,10,0,1,11,Major,Resolved,HADOOP,Task,0,0,0,0,1,0,0,1,0,0,0
HADOOP-17649,4,0.1031,0.8138782259445615,0.23159999999999997,3,6.0,2,45,1,1,4,Major,Open,HADOOP,Task,0,0,0,0,1,0,0,1,0,0,0
HADOOP-17659,3,-0.11333333333333334,0.19629909152447278,-0.17,3,7.333333333333333,1,55,0,1,3,Major,Resolved,HADOOP,Sub-task,0,0,0,1,0,0,0,1,0,0,0
HADOOP-17660,5,0.17616,0.24121701432527515,-0.07339999999999999,3,7.2,1,22,0,1,5,Major,Resolved,HADOOP,Sub-task,0,0,0,1,0,0,0,1,0,0,0
HADOOP-17661,2,0.30710000000000004,0.7469876036454688,-1.0564,5,6.5,2,79,0,1,2,Blocker,Resolved,HADOOP,Sub-task,0,0,0,1,0,0,0,1,0,0,0
HADOOP-17666,19,0.3377684210526316,0.6741989461185536,-0.0106155555555556,5,6.894736842105263,12,20,0,1,19,Blocker,Resolved,HADOOP,Sub-task,0,0,0,1,0,0,0,1,0,0,0
HADOOP-17667,8,0.201375,0.2895933935217248,0.09029999999999999,3,7.25,1,31,0,1,8,Major,Resolved,HADOOP,Task,0,0,0,0,1,0,0,1,0,0,0
HADOOP-17679,12,0.03314166666666666,0.20669729055854222,0.14388333333333336,3,7.083333333333333,1,8,0,1,12,Major,Resolved,HADOOP,Improvement,0,1,0,0,0,0,0,1,0,0,0
HADOOP-17691,1,0.5267,0.0,0.0,3,4.0,1,63,1,0,1,Major,Open,HADOOP,Sub-task,0,0,0,1,0,0,0,1,0,0,0
HADOOP-17692,8,0.3149,0.40810747534022385,-0.56155,5,7.0,1,107,0,1,8,Blocker,Resolved,HADOOP,Sub-task,0,0,0,1,0,0,0,1,0,0,0
HADOOP-17696,3,0.05086666666666665,0.4186242388268187,0.5863,3,7.0,1,0,0,1,3,Major,Resolved,HADOOP,Sub-task,0,0,0,1,0,0,0,1,0,0,0
HADOOP-17697,3,0.2114666666666667,0.1883470555472884,-0.09259999999999999,5,7.0,1,12,0,1,3,Blocker,Resolved,HADOOP,Bug,1,0,0,0,0,0,0,1,0,0,0
HADOOP-17705,1,0.4314,0.0,0.0,3,7.0,1,154,0,0,1,Major,Resolved,HADOOP,Sub-task,0,0,0,1,0,0,0,1,0,0,0
HADOOP-17707,39,0.2810102564102564,0.5156295838940728,0.01044736842105265,3,7.153846153846154,14,0,0,1,39,Major,Resolved,HADOOP,Bug,1,0,0,0,0,0,0,1,0,0,0
HADOOP-17718,3,-0.11816666666666666,0.7709333455839963,-1.30225,5,4.0,2,111,0,1,3,Blocker,Resolved,HADOOP,Bug,1,0,0,0,0,0,0,1,0,0,0
HADOOP-17728,7,0.8982285714285715,0.07286733868901103,-0.05490000000000006,2,8.0,3,85,0,1,7,Minor,Resolved,HADOOP,Bug,1,0,0,0,0,0,0,1,0,0,0
